"","container.title","published.print","doi","issue","title","volume","author","issn"
"1311","American Economic Journal: Macroeconomics","2012-01-01","10.1257/mac.4.1.22","1","Effects of Fiscal Stimulus in Structural Models","4","list(given = c(""Günter"", ""Christopher J"", ""Charles"", ""Davide"", ""Michael"", ""René"", ""Douglas"", ""Jesper"", ""Annabelle"", ""Dirk"", ""Susanna"", ""Carlos"", ""John"", ""Werner"", ""Stephen"", ""Mathias"", ""Jan""), family = c(""Coenen"", ""Erceg"", ""Freedman"", ""Furceri"", ""Kumhof"", ""Lalonde"", ""Laxton"", ""Lindé"", ""Mourougane"", ""Muir"", ""Mursula"", ""de Resende"", ""Roberts"", ""Roeger"", ""Snudden"", ""Trabandt"", ""in't Veld""), sequence = c(""first"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional"", 
""additional"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional"", ""additional""), affiliation.name = c(""Directorate General Research, ECB, Kaiserstrasse 29, 60311 Frankfurt am Main, Germany."", ""Federal Reserve Board, Washington, DC 20551."", ""Department of Economics, Carleton University, 1757 Dunkirk Cres., Ottawa, ON, Canada K1H 5T3."", ""University of Palermo, Viale delle Scienze, 90128, Palermo, Italy."", ""Modeling Unit, Research Department, IMF, Suite 9-548E, 700 19th Street NW, Washington, DC 20431."", 
""International Economic Analysis Department, Bank of Canada, Ottawa, Ontario, Canada K1A 0G9."", ""Modeling Unit, Research Department, IMF, Suite 9-548D, 700 19th Street NW, Washington, DC 20431."", ""Federal Reserve Board, Washington, DC 20551."", ""Economics Department, OECD, 2 rue André-Pascal, 75775 Paris cedex 16, France."", ""Modeling Unit, Research Department, IMF, Suite 9-548E, 700 19th Street NW, Washington, DC 20431."", ""Modeling Unit, Research Department, IMF, Suite 9-548B, 700 19th Street NW, Washington, DC 20431."", 
""International Economic Analysis Department, Bank of Canada, Ottawa, Ontario, Canada K1A 0G9."", ""Federal Reserve Board, Washington, DC 20551."", ""DG ECFIN, European Commission, B-1049 Brussels, Belgium."", ""Modeling Unit, Research Department, IMF, Suite 9-603C, 700 19th Street NW, Washington, DC 20431."", ""Directorate General Research, ECB, Kaiserstrasse 29, 60311 Frankfurt am Main, Germany."", ""DG ECFIN, European Commission, B-1049 Brussels, Belgium.""))","1945-7715"
"1312","American Economic Journal: Macroeconomics","2018-10-01","10.1257/mac.20150035","4","Low Real Interest Rates, Collateral Misrepresentation, and Monetary Policy","10","list(given = ""Stephen D."", family = ""Williamson"", sequence = ""first"", affiliation.name = ""Department of Economics, University of Western Ontario, Social Science Centre, London, Ontario N6A 5C2, Canada (email: )"")","1945-7715"
"1313","American Economic Journal: Macroeconomics","2020-04-01","10.1257/mac.20180090","2","Deconstructing Monetary Policy Surprises— The Role of Information Shocks","12","list(given = c(""Marek"", ""Peter""), family = c(""Jarocinski"", ""Karadi""), sequence = c(""first"", ""additional""), affiliation.name = c(""Directorate General Research, European Central Bank, Sonnemannstrasse 20, Frankfurt am Main 60640, Germany (email: )"", ""Directorate General Research, European Central Bank, Sonnemannstrasse 20, Frankfurt am Main 60640, Germany and CEPR (email: )""))","1945-7715"
"1314","American Economic Journal: Macroeconomics","2015-07-01","10.1257/mac.20130108","3","The Missing Food Problem: Trade, Agriculture, and International Productivity Differences","7","list(given = ""Trevor"", family = ""Tombe"", sequence = ""first"", affiliation.name = ""Assistant Professor, Department of Economics, University of Calgary, 2500 University Drive NW; Calgary, Alberta; T2N1N4 (e-mail: )"")","1945-7715"
"1315","American Economic Journal: Macroeconomics","2012-07-01","10.1257/mac.4.3.96","3","Social Security Reforms: Benefit Claiming, Labor Force Participation, and Long-run Sustainability","4","list(given = c(""Selahattin"", ""Sagiri""), family = c(""Imrohoroglu"", ""Kitao""), sequence = c(""first"", ""additional""), affiliation.name = c(""University of Southern California, Marshall School of Business, Finance and Business Economics Department, 3670 Trousdale Parkway, Los Angeles, CA 90089."", ""Hunter College, Department of Economics, 695 Park Avenue, New York, NY 10065.""))","1945-7715"
"1316","American Economic Journal: Macroeconomics","2020-01-01","10.1257/mac.20170436","1","The Agricultural Wage Gap: Evidence from Brazilian Micro-data","12","list(given = ""Jorge A."", family = ""Alvarez"", sequence = ""first"", affiliation.name = ""International Monetary Fund, 700 19th Street NW, Washington, DC 20431 (email: )"")","1945-7715"
"1317","American Economic Journal: Macroeconomics","2021-04-01","10.1257/mac.20180427","2","Monetary Policy and Bubbles in a New Keynesian Model with Overlapping Generations","13","list(given = ""Jordi"", family = ""Galí"", sequence = ""first"", affiliation.name = ""CREI, Universitat Pompeu Fabra and Barcelona GSE, Ramon Trias Fargas 25, 08005 Barcelona, Catalonia, Spain (email: )"")","1945-7715"
"1318","American Economic Journal: Macroeconomics","2019-01-01","10.1257/mac.20170080","1","Inventory Management, Product Quality, and Cross-Country Income Differences","11","list(given = c(""Bernardo S."", ""Sebastian"", ""Kunal"", ""Ignatius J.""), family = c(""Blum"", ""Claro"", ""Dasgupta"", ""Horstmann""), sequence = c(""first"", ""additional"", ""additional"", ""additional""), affiliation.name = c(""Rotman School of Management, University of Toronto, 105 St. George Street, Toronto, ON M5S3E6, Canada (email: )"", ""Instituto de Economia, Pontificia Universidad Catolica de Chile, Av. Vicuna Mackenna 4860, Macul, Santiago, Chile (email: )"", ""Department of Economics, University of Toronto, 150 St. George Street, Toronto, ON M5S 3G7 (email: )"", 
""Rotman School of Management, University of Toronto, 105 St. George Street, Toronto, ON M5S3E6, Canada (email: )""))","1945-7715"
"1319","American Economic Journal: Macroeconomics","2021-04-01","10.1257/mac.20180429","2","The Choice Channel of Financial Innovation","13","list(given = c(""Felipe S."", ""Plamen T."", ""Alp""), family = c(""Iachan"", ""Nenov"", ""Simsek""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""FGV EPGE, Escola Brasileira de Economia e Finanças, Praia de Botafogo, 190/1115, 22250-900, Rio de Janeiro, RJ, Brazil (email: )"", ""BI Norwegian Business School, Nydalsveien 37, 0484 Oslo, Norway (email: )"", ""Massachusetts Institute of Technology, 50 Memorial Drive, Cambridge, MA 02142, NBER, and CEPR (email: )""))","1945-7715"
"1320","American Economic Journal: Macroeconomics","2012-07-01","10.1257/mac.4.3.1","3","Sticky Wages: Evidence from Quarterly Microeconomic Data","4","list(given = c(""Hervé Le"", ""Jérémi"", ""Thomas""), family = c(""Bihan"", ""Montornès"", ""Heckel""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""Banque de France, Direction des Etudes Microéconomiques et Structurelles, DGEI-DEMS-SAMIC 41-1391, 31 rue Croix-des-petits-champs, 75049 Paris Cedex 01, France."", ""Banque de France, Direction Générale des Statistiques, 31 rue Croix-des-Petits-Champs, 75049 Paris Cedex 01, France."", ""BNP Paribas Asset Management, 5 Aldermanbury Square, London, EC2V7BP, UK.""
))","1945-7715"
"1321","American Economic Journal: Macroeconomics","2015-04-01","10.1257/mac.20120008","2","Measured Aggregate Gains from International Trade","7","list(given = c(""Ariel"", ""Javier""), family = c(""Burstein"", ""Cravino""), sequence = c(""first"", ""additional""), affiliation.name = c(""Department of Economics, University of California at Los Angeles, 8283 Bunche Hall, Los Angeles, CA and National Bureau of Economic Research (NBER) (e-mail: )"", ""Department of Economics, University of Michigan, 635b Lorch Hall, Ann Arbor, MI (e-mail: )""))","1945-7715"
"1322","American Economic Journal: Macroeconomics","2011-10-01","10.1257/mac.3.4.1","4","Taxes, Social Subsidies, and the Allocation of Work Time","3","list(given = c(""L. Rachel"", ""Christopher A""), family = c(""Ngai"", ""Pissarides""), sequence = c(""first"", ""additional""), affiliation.name = c(""London School of Economics, Centre for Economic Performance, Houghton Street, London WC2A 2AE, and Centre for Economic Policy and Research."", ""London School of Economics, Centre for Economic Performance, Houghton Street, London WC2A 2AE, and Centre for Economic Policy and Research.""))","1945-7715"
"1323","American Economic Journal: Macroeconomics","2010-07-01","10.1257/mac.2.3.1","3","Amplification Mechanisms in Liquidity Crises","2","list(given = ""Arvind"", family = ""Krishnamurthy"", sequence = ""first"", affiliation.name = ""Kellogg School of Management, Northwestern University, 2001 Sheridan Road, Evanston, IL 60208 and National Bureau of Economic Research."")","1945-7715"
"1324","American Economic Journal: Macroeconomics","2014-04-01","10.1257/mac.6.2.137","2","How Frequent Are Small Price Changes?","6","list(given = c(""Martin"", ""Nir"", ""Sergio"", ""Josephine""), family = c(""Eichenbaum"", ""Jaimovich"", ""Rebelo"", ""Smith""), sequence = c(""first"", ""additional"", ""additional"", ""additional""), affiliation.name = c(""Northwestern University, 2001 Sheridan Road, Evanston, IL 60208 (e-mail: )"", ""Duke University, Department of Economics, Box 90097, 213 Social Sciences, Durham, NC 27708 (e-mail: )"", ""Northwestern University, Leverone Hall, Evanston, IL 60208 (e-mail: )"", ""New York University Stern School of Business, Kaufman Management Center 44 West Fourth Street, 9-86 New York, NY 10012 (e-mail: )""
))","1945-7715"
"1325","American Economic Journal: Macroeconomics","2019-10-01","10.1257/mac.20180005","4","Some Evidence on Secular Drivers of US Safe Real Rates","11","list(given = c(""Kurt G."", ""Kenneth D.""), family = c(""Lunsford"", ""West""), sequence = c(""first"", ""additional""), affiliation.name = c(""Federal Reserve Bank of Cleveland, P.O. Box 6387, Cleveland, OH 44101 (email: )"", ""University of Wisconsin-Madison, 1180 Observatory Drive, Madison, WI 53706 (email: )""))","1945-7715"
"1326","American Economic Journal: Macroeconomics","2016-04-01","10.1257/mac.20140274","2","A Road Map for Efficiently Taxing Heterogeneous Agents","8","list(given = ""Marios"", family = ""Karabarbounis"", sequence = ""first"", affiliation.name = ""Research Department, Federal Reserve Bank of Richmond, 701 Byrd Street, Richmond, VA 23219 (e-mail: )"")","1945-7715"
"1327","American Economic Journal: Macroeconomics","2009-01-01","10.1257/mac.1.1.1","1","Trade and the Diffusion of the Industrial Revolution","1","list(suffix = ""Jr"", given = ""Robert E"", family = ""Lucas"", sequence = ""first"", affiliation.name = ""1126 E. 59th Street, Chicago, Illinois 60637. Phone: 773-702-8179."")","1945-7715"
"1328","American Economic Journal: Macroeconomics","2010-04-01","10.1257/mac.2.2.1","2","Labor Markets and Monetary Policy: A New Keynesian Model with Unemployment","2","list(given = c(""Olivier"", ""Jordi""), family = c(""Blanchard"", ""Galí""), sequence = c(""first"", ""additional""), affiliation.name = c(""Massachusetts Institute of Technology, 50 Memorial Drive, Cambridge, MA 02142, and National Bureau of Economic Research."", ""CREI, Universitat Pompeu Fabra, Barcelona GSE, Center for Economic Policy Research and NBER; Ramon Trias Fargas 25, 08005 Barcelona, Spain.""))","1945-7715"
"1329","American Economic Journal: Macroeconomics","2013-04-01","10.1257/mac.5.2.152","2","Blunt Instruments: Avoiding Common Pitfalls in Identifying the Causes of Economic Growth","5","list(given = c(""Samuel"", ""Michael A""), family = c(""Bazzi"", ""Clemens""), sequence = c(""first"", ""additional""), affiliation.name = c(""University of California, San Diego, 9500 Gilman Dr. #0534, La Jolla, CA 92093-0534."", ""Center for Global Development, 1800 Massachusetts Ave. NW, Third Floor, Washington, DC 20036.""))","1945-7715"
"1330","American Economic Journal: Macroeconomics","2015-07-01","10.1257/mac.20130231","3","Elasticity Optimism","7","list(given = c(""Jean"", ""Isabelle""), family = c(""Imbs"", ""Mejean""), sequence = c(""first"", ""additional""), affiliation.name = c(""Paris School of Economics, 106 Boulevard de l'Hopital, 75013 Paris, France, CNRS, and CEPR  (e-mail: )"", ""Département d'Economie, Ecole Polytechnique, 91128 Palaiseau Cedex, France, and CEPR (e-mail: )""))","1945-7715"
"1331","American Economic Journal: Macroeconomics","2015-01-01","10.1257/mac.20140054","1","International Credit Flows and Pecuniary Externalities","7","list(given = c(""Markus K."", ""Yuliy""), family = c(""Brunnermeier"", ""Sannikov""), sequence = c(""first"", ""additional""), affiliation.name = c(""Department of Economics, Bendheim Center for Finance, Princeton University, Princeton, NJ, 08544 (e-mail: )"", ""Department of Economics, Bendheim Center for Finance, Princeton University, Princeton, NJ, 08544 (e-mail: )""))","1945-7715"
"1332","American Economic Journal: Macroeconomics","2013-10-01","10.1257/mac.5.4.179","4","Democracy and Reforms: Evidence from a New Dataset","5","list(given = c(""Paola"", ""Prachi"", ""Antonio""), family = c(""Giuliano"", ""Mishra"", ""Spilimbergo""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""University of California at Los Angeles, Anderson School of Management, 110 Westwood Plaza, Entrepreneurs Hall C517 Los Angeles, CA 90095, National Bureau of Economic Research (NBER), Center for Economic Policy Research (CEPR), and Institute for the Study of Labor (IZA), (e-mail: )"", ""International Monetary Fund (IMF) 700, 19th Street NW, Washington DC 20431, (e-mail: )"", 
""IMF, 700 19th Street NW Washington DC 20431, CEPR, CreAm, and World Development Indicators (WDI), (e-mail: )""))","1945-7715"
"1333","American Economic Journal: Macroeconomics","2014-10-01","10.1257/mac.6.4.209","4","Medium Term Business Cycles in Developing Countries","6","list(given = c(""Diego"", ""Norman"", ""Farooq"", ""Luis""), family = c(""Comin"", ""Loayza"", ""Pasha"", ""Serven""), sequence = c(""first"", ""additional"", ""additional"", ""additional""), affiliation.name = c(""Department of Economics, Dartmouth College, 327 Rockefeller, HB 6106, Hanover, NH 03755, NBER, and CEPR (e-mail: )"", ""The World Bank, 1818 H Street, N.W., Washington, DC 20433 (e-mail: )"", ""State Bank of Pakistan, I.I.Chundrigar Road, Karachi, Pakistan (e-mail: )"", ""The World Bank, 1818 H Street, N.W., Washington, DC 20433 (e-mail:).""
))","1945-7715"
"1334","American Economic Journal: Macroeconomics","2011-10-01","10.1257/mac.3.4.181","4","Input and Output Inventory Dynamics","3","list(given = ""Yi"", family = ""Wen"", sequence = ""first"", affiliation.name = ""Research Department, Federal Reserve Bank of St. Louis, PO Box 442, St. Louis, MO 63166 and School of Economics and Management, Tsinghua University, Beijing, China."")","1945-7715"
"1335","American Economic Journal: Macroeconomics","2013-01-01","10.1257/mac.5.1.49","1","Oil and Conflict: What Does the Cross Country Evidence Really Show?","5","list(given = c(""Anca M"", ""Kevin K""), family = c(""Cotet"", ""Tsui""), sequence = c(""first"", ""additional""), affiliation.name = c(""Department of Economics and Legal Studies, Seton Hall University, JH 621 Stillman School of Business, South Orange, NJ 07079."", ""The John E. Walker Department of Economics, Clemson University, 222 Sirrine Hall, Clemson, SC 29634.""))","1945-7715"
"1336","American Economic Journal: Macroeconomics","2020-01-01","10.1257/mac.20160241","1","Multidimensional Skill Mismatch","12","list(given = c(""Fatih"", ""Burhan"", ""Satoshi"", ""David""), family = c(""Guvenen"", ""Kuruscu"", ""Tanaka"", ""Wiczer""), sequence = c(""first"", ""additional"", ""additional"", ""additional""), affiliation.name = c(""University of Minnesota, 4-101 Hanson Hall, 1925 Fourth Street South, Minneapolis, MN 55455, Fedearl Reserve Bank of Minneapolis, and NBER (email: )"", ""University of Toronto, 150 St. George Street, Toronto, ON M5S 3G7, Canada (email: )"", ""University of Queensland, Level 6 Colin Clark Building, Blair Drive, QLD 4072, Australia (email: )"", 
""Stony Brook University, 100 Nicolls Road, Social & Behavioral Sciences Building, 6th Floor, Stony Brook, NY 11794 (email: )""))","1945-7715"
